ngram,frequency
"('arrow', 'rect', 'stroke')",6
"('canvas', 'color', 'import')",6
"('color', 'import', 'photos')",6
"('create', 'mind', 'maps')",6
"('cut', 'copy', 'paste')",6
"('draw', 'send', 'back')",6
"('drawings', 'airprint', 'enabled')",6
"('drawings', 'photos', 'library')",6
"('drawings', 'questions', 'concerns')",6
"('ellipse', 'fill', 'eraser')",6
"('ellipse', 'stroke', 'ellipse')",6
"('end', 'end', 'encrypted')",6
"('fill', 'ellipse', 'stroke')",6
"('friends', 'family', 'members')",6
"('full', 'text', 'search')",6
"('last', 'used', 'marker')",6
"('library', 'print', 'drawings')",6
"('line', 'arrow', 'rect')",6
"('open', 'draw', 'send')",6
"('pen', 'line', 'arrow')",6
"('photos', 'library', 'print')",6
"('please', 'feel', 'free')",6
"('please', 'send', 'email')",6
"('policy', 'terms', 'use')",6
"('print', 'drawings', 'airprint')",6
"('rect', 'fill', 'ellipse')",6
"('rect', 'stroke', 'rect')",6
"('save', 'drawings', 'photos')",6
"('stroke', 'ellipse', 'fill')",6
"('stroke', 'rect', 'fill')",6
"('subscription', 'allowed', 'active')",6
"('trace', 'annotate', 'fun')",6
"('undo', 'redo', 'clear')",6
"('use', 'https', 'wwwapplecom')",6
"('word', 'please', 'send')",6
"('across', 'multiple', 'devices')",5
"('actions', 'add', 'blank')",5
"('add', 'blank', 'paper')",5
"('add', 'sticky', 'notes')",5
"('album', 'take', 'pictures')",5
"('alpha', 'drawing', 'colors')",5
"('annotate', 'fun', 'save')",5
"('apple', 'pencil', 'support')",5
"('auto', 'renewal', 'may')",5
"('available', 'iphone', 'ipad')",5
"('background', 'color', 'pressing')",5
"('better', 'people', 'find')",5
"('blank', 'paper', 'canvas')",5
"('camera', 'choose', 'images')",5
"('canvas', 'restart', 'drawings')",5
"('charged', 'apple', 'id')",5
"('charged', 'credit', 'card')",5
"('choose', 'images', 'template')",5
"('clear', 'wipe', 'drawing')",5
"('color', 'pressing', 'colorspicker')",5
"('colors', 'sizes', 'canvas')",5
"('colors', 'undo', 'redo')",5
"('colorspicker', 'remember', 'last')",5
"('current', 'period', 'manage')",5
"('custom', 'alpha', 'drawing')",5
"('custom', 'size', 'drawing')",5
"('download', 'use', 'enjoy')",5
"('draw', 'perfect', 'shapes')",5
"('draw', 'together', 'share')",5
"('drawing', 'actions', 'add')",5
"('drawing', 'colors', 'undo')",5
"('drawing', 'open', 'draw')",5
"('drawings', 'change', 'background')",5
"('edrawmind', 'mind', 'map')",5
"('email', 'let', 'know')",5
"('enabled', 'printers', 'draw')",5
"('enjoy', 'please', 'share')",5
"('family', 'members', 'help')",5
"('family', 'social', 'media')",5
"('feel', 'free', 'contact')",5
"('find', 'download', 'use')",5
"('forfeited', 'user', 'purchases')",5
"('free', 'contact', 'us')",5
"('friends', 'family', 'social')",5
"('fun', 'save', 'drawings')",5
"('generate', 'new', 'ideas')",5
"('get', 'things', 'done')",5
"('getting', 'word', 'please')",5
"('handwriting', 'typed', 'text')",5
"('help', 'getting', 'word')",5
"('id', 'account', 'confirmation')",5
"('images', 'template', 'trace')",5
"('import', 'photos', 'album')",5
"('invite', 'team', 'members')",5
"('marker', 'colors', 'sizes')",5
"('may', 'vary', 'location')",5
"('media', 'app', 'send')",5
"('members', 'help', 'getting')",5
"('mind', 'mapping', 'app')",5
"('note', 'taking', 'application')",5
"('paper', 'canvas', 'restart')",5
"('payment', 'charged', 'apple')",5
"('people', 'find', 'download')",5
"('photos', 'album', 'take')",5
"('pictures', 'camera', 'choose')",5
"('please', 'rate', 'app')",5
"('please', 'share', 'friends')",5
"('pressing', 'colorspicker', 'remember')",5
"('price', 'may', 'vary')",5
"('printers', 'draw', 'together')",5
"('privacy', 'terms', 'service')",5
"('privacy', 'terms', 'use')",5
"('questions', 'concerns', 'feedbacks')",5
"('redo', 'clear', 'wipe')",5
"('remember', 'last', 'used')",5
"('renew', 'unless', 'auto')",5
"('renewal', 'may', 'turned')",5
"('renews', 'unless', 'canceled')",5
"('restart', 'drawings', 'change')",5
"('send', 'drawing', 'open')",5
"('send', 'drawings', 'questions')",5
"('send', 'email', 'let')",5
"('share', 'mind', 'maps')",5
"('size', 'drawing', 'tools')",5
"('sizes', 'canvas', 'color')",5
"('social', 'media', 'app')",5
"('supports', 'apple', 'pencil')",5
"('sync', 'across', 'devices')",5
"('take', 'pictures', 'camera')",5
"('team', 'members', 'edit')",5
"('template', 'trace', 'annotate')",5
"('terms', 'privacy', 'policy')",5
"('together', 'share', 'friends')",5
"('tools', 'colors', 'like')",5
"('trial', 'period', 'forfeited')",5
"('use', 'enjoy', 'please')",5
"('use', 'lynx', 'whiteboard')",5
"('used', 'marker', 'colors')",5
"('user', 'account', 'settings')",5
"('want', 'tools', 'colors')",5
"('white', 'board', 'app')",5
"('wipe', 'drawing', 'actions')",5
