ngram,frequency
"('premium', 'features')",6
"('print', 'drawings')",6
"('project', 'planning')",6
"('purchase', 'terms')",6
"('questions', 'concerns')",6
"('quickly', 'easily')",6
"('reach', 'us')",6
"('rect', 'fill')",6
"('rect', 'stroke')",6
"('redo', 'clear')",6
"('save', 'image')",6
"('send', 'back')",6
"('share', 'export')",6
"('share', 'mind')",6
"('simple', 'drawing')",6
"('single', 'page')",6
"('size', 'color')",6
"('sizes', 'canvas')",6
"('smooth', 'writing')",6
"('stay', 'organized')",6
"('step', 'step')",6
"('stroke', 'ellipse')",6
"('stroke', 'rect')",6
"('subscriptions', 'may')",6
"('terms', 'privacy')",6
"('text', 'books')",6
"('things', 'done')",6
"('tools', 'pen')",6
"('trace', 'annotate')",6
"('unlimited', 'number')",6
"('us', 'support')",6
"('use', 'enjoy')",6
"('used', 'marker')",6
"('using', 'icloud')",6
"('vary', 'location')",6
"('way', 'like')",6
"('word', 'please')",6
"('work', 'together')",6
"('across', 'multiple')",5
"('actions', 'add')",5
"('add', 'blank')",5
"('add', 'photos')",5
"('add', 'text')",5
"('ai', 'assistant')",5
"('album', 'take')",5
"('alpha', 'drawing')",5
"('also', 'use')",5
"('annotating', 'pdfs')",5
"('app', 'allows')",5
"('app', 'comes')",5
"('app', 'please')",5
"('app', 'support')",5
"('app', 'write')",5
"('audio', 'recording')",5
"('audio', 'video')",5
"('augmented', 'reality')",5
"('available', 'iphone')",5
"('best', 'ideas')",5
"('better', 'people')",5
"('blackboard', 'app')",5
"('camera', 'choose')",5
"('can', 'not')",5
"('canvas', 'restart')",5
"('charged', 'apple')",5
"('charged', 'credit')",5
"('choose', 'images')",5
"('clear', 'wipe')",5
"('cloud', 'based')",5
"('cloud', 'service')",5
"('cloud', 'sync')",5
"('collaborate', 'others')",5
"('color', 'pressing')",5
"('color', 'thickness')",5
"('colors', 'like')",5
"('colors', 'sizes')",5
"('colors', 'undo')",5
"('colorspicker', 'remember')",5
"('concerns', 'feedbacks')",5
"('create', 'edit')",5
"('create', 'notebooks')",5
"('credit', 'card')",5
"('custom', 'alpha')",5
"('custom', 'size')",5
"('devices', 'create')",5
"('digital', 'canvas')",5
"('digital', 'notebooks')",5
"('digital', 'platforms')",5
"('documents', 'pdf')",5
"('documents', 'share')",5
"('draw', 'anything')",5
"('drawing', 'colors')",5
"('drawing', 'draw')",5
"('drawing', 'open')",5
"('drawings', 'change')",5
"('dropbox', 'onedrive')",5
"('edit', 'notes')",5
"('editing', 'tools')",5
"('email', 'let')",5
"('enhance', 'productivity')",5
"('enjoy', 'please')",5
"('enjoy', 'using')",5
"('eraser', 'custom')",5
"('export', 'documents')",5
"('export', 'images')",5
"('export', 'share')",5
"('family', 'social')",5
"('feature', 'allows')",5
"('features', 'subscription')",5
"('file', 'attachments')",5
"('file', 'formats')",5
"('files', 'folders')",5
"('files', 'images')",5
"('find', 'download')",5
"('focus', 'mode')",5
"('folders', 'mode')",5
"('folders', 'subfolders')",5
"('forfeited', 'user')",5
"('free', 'contact')",5
"('free', 'use')",5
"('full', 'screen')",5
"('fun', 'save')",5
"('get', 'things')",5
"('get', 'unlimited')",5
"('getting', 'word')",5
"('google', 'calendar')",5
"('handwriting', 'text')",5
"('handwriting', 'typed')",5
"('help', 'getting')",5
"('icloud', 'dropbox')",5
"('ideas', 'life')",5
"('ideas', 'notes')",5
"('images', 'template')",5
"('import', 'export')",5
"('import', 'pdfs')",5
"('ink', 'engine')",5
"('interactive', 'whiteboard')",5
"('intuitive', 'interface')",5
"('ios', 'device')",5
"('left', 'right')",5
"('let', 'know')",5
"('lines', 'shapes')",5
"('local', 'first')",5
"('make', 'notes')",5
"('mapping', 'app')",5
"('markdown', 'documents')",5
"('marker', 'colors')",5
"('may', 'managed')",5
"('may', 'turned')",5
"('media', 'app')",5
"('members', 'edit')",5
"('members', 'help')",5
"('move', 'resize')",5
"('need', 'create')",5
"('need', 'help')",5
"('notes', 'across')",5
"('notes', 'audio')",5
"('notes', 'class')",5
"('notes', 'digital')",5
"('notes', 'documents')",5
"('notes', 'lists')",5
"('notes', 'notes')",5
"('notes', 'pdf')",5
"('org', 'chart')",5
"('organize', 'thoughts')",5
"('paper', 'canvas')",5
"('paper', 'documents')",5
"('password', 'protection')",5
"('pdf', 'epub')",5
"('pdf', 'reader')",5
"('pen', 'color')",5
"('pencil', 'support')",5
"('period', 'forfeited')",5
"('period', 'manage')",5
"('photo', 'library')",5
"('photos', 'album')",5
"('pictures', 'camera')",5
"('powerful', 'features')",5
"('pressing', 'colorspicker')",5
"('printers', 'draw')",5
"('productivity', 'app')",5
"('protect', 'work')",5
"('quick', 'access')",5
"('quickly', 'capture')",5
"('rate', 'app')",5
"('reading', 'mode')",5
"('remember', 'last')",5
"('renewal', 'may')",5
"('renewal', 'subscription')",5
"('restart', 'drawings')",5
"('rich', 'text')",5
"('save', 'notes')",5
"('save', 'pictures')",5
"('scan', 'documents')",5
"('send', 'drawings')",5
"('settings', 'color')",5
"('share', 'documents')",5
"('simple', 'whiteboard')",5
"('size', 'drawing')",5
"('sketch', 'book')",5
"('social', 'networks')",5
"('split', 'view')",5
"('standard', 'notes')",5
"('start', 'drawing')",5
"('sticky', 'note')",5
"('straight', 'lines')",5
"('students', 'teachers')",5
"('subscription', 'free')",5
"('subscriptions', 'charged')",5
"('supports', 'apple')",5
"('take', 'photos')",5
"('take', 'pictures')",5
"('taking', 'application')",5
"('template', 'trace')",5
"('time', 'purchase')",5
"('unleash', 'creativity')",5
"('unlimited', 'notebooks')",5
"('us', 'email')",5
"('use', 'lynx')",5
"('use', 'markdown')",5
"('use', 'privacy')",5
"('use', 'whiteboard')",5
"('user', 'account')",5
"('user', 'purchases')",5
"('via', 'email')",5
"('voice', 'memos')",5
"('want', 'draw')",5
"('want', 'learn')",5
"('want', 'tools')",5
"('way', 'organize')",5
"('web', 'browser')",5
"('whatever', 'want')",5
"('whenever', 'want')",5
"('whiteboard', 'canvas')",5
"('wipe', 'drawing')",5
"('work', 'others')",5
"('would', 'like')",5
"('write', 'naturally')",5
"('writing', 'app')",5
