app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,app_version,app_version_date,release_note
6471582981,0,Manifestation Journal Brilla,Lifestyle,2023-11-08,2023-11-08,12.92,2,0,0,1,1.3,2023-12-22,New manifesation images Minor fix Thanks for manifesting with Brilla
6471582981,0,Manifestation Journal Brilla,Lifestyle,2023-11-08,2023-11-08,12.92,2,0,0,1,1.2,2023-12-05,New language: Spanish Thank you for manifesting with Brilla!
6471582981,0,Manifestation Journal Brilla,Lifestyle,2023-11-08,2023-11-08,12.92,2,0,0,1,1.1,2023-11-15,New: Manifestation ideas to help you create your perfect manifestation. Thank you for manifesting with Brilla.
6471582981,0,Manifestation Journal Brilla,Lifestyle,2023-11-08,2023-11-08,12.92,2,0,0,1,1.0,2023-11-09,
