app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,updates_per_month,function_updates_per_month,time_dummy_1,time_dummy_2,time_dummy_3,time_dummy_4,time_dummy_5,time_dummy_6,time_dummy_7,time_dummy_8,month_indicator,affected,after_entry,elapsed_avg_days,avg_age_days
604395964,0,12 WhiteBoards,Utilities,2013-02-23,2013-02-23,5.05,2,0,0,0,0,0,1,0,0,0,0,0,0,0,month_1,1,0,3426,3531.0
604395964,0,12 WhiteBoards,Utilities,2013-02-23,2013-02-23,5.05,2,0,0,0,0,0,0,1,0,0,0,0,0,0,month_2,1,0,3456,3531.0
604395964,0,12 WhiteBoards,Utilities,2013-02-23,2013-02-23,5.05,2,0,0,0,0,0,0,0,1,0,0,0,0,0,month_3,1,0,3486,3531.0
604395964,0,12 WhiteBoards,Utilities,2013-02-23,2013-02-23,5.05,2,0,0,0,0,0,0,0,0,1,0,0,0,0,month_4,1,0,3516,3531.0
604395964,0,12 WhiteBoards,Utilities,2013-02-23,2013-02-23,5.05,2,0,0,0,0,0,0,0,0,0,1,0,0,0,month_5,1,1,3546,3531.0
604395964,0,12 WhiteBoards,Utilities,2013-02-23,2013-02-23,5.05,2,0,0,0,0,0,0,0,0,0,0,1,0,0,month_6,1,1,3576,3531.0
604395964,0,12 WhiteBoards,Utilities,2013-02-23,2013-02-23,5.05,2,0,0,0,0,0,0,0,0,0,0,0,1,0,month_7,1,1,3606,3531.0
604395964,0,12 WhiteBoards,Utilities,2013-02-23,2013-02-23,5.05,2,0,0,0,0,0,0,0,0,0,0,0,0,1,month_8,1,1,3636,3531.0
1612215442,0,A Digital Canvas,Graphics & Design,2022-04-27,2022-04-27,168.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,month_1,1,0,76,181.0
1612215442,0,A Digital Canvas,Graphics & Design,2022-04-27,2022-04-27,168.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,month_2,1,0,106,181.0
1612215442,0,A Digital Canvas,Graphics & Design,2022-04-27,2022-04-27,168.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,month_3,1,0,136,181.0
1612215442,0,A Digital Canvas,Graphics & Design,2022-04-27,2022-04-27,168.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,month_4,1,0,166,181.0
1612215442,0,A Digital Canvas,Graphics & Design,2022-04-27,2022-04-27,168.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,month_5,1,1,196,181.0
1612215442,0,A Digital Canvas,Graphics & Design,2022-04-27,2022-04-27,168.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,month_6,1,1,226,181.0
1612215442,0,A Digital Canvas,Graphics & Design,2022-04-27,2022-04-27,168.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,month_7,1,1,256,181.0
1612215442,0,A Digital Canvas,Graphics & Design,2022-04-27,2022-04-27,168.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,month_8,1,1,286,181.0
1370289240,0,Agenda Notes meets Calendar,Productivity,2018-05-28,2018-05-28,98.76,13,0,0,1,0,0,1,0,0,0,0,0,0,0,month_1,1,0,1505,1610.0
1370289240,0,Agenda Notes meets Calendar,Productivity,2018-05-28,2018-05-28,98.76,13,0,0,1,0,0,0,1,0,0,0,0,0,0,month_2,1,0,1535,1610.0
1370289240,0,Agenda Notes meets Calendar,Productivity,2018-05-28,2018-05-28,98.76,13,0,0,1,1,0,0,0,1,0,0,0,0,0,month_3,1,0,1565,1610.0
1370289240,0,Agenda Notes meets Calendar,Productivity,2018-05-28,2018-05-28,98.76,13,0,0,1,2,0,0,0,0,1,0,0,0,0,month_4,1,0,1595,1610.0
1370289240,0,Agenda Notes meets Calendar,Productivity,2018-05-28,2018-05-28,98.76,13,0,0,1,1,0,0,0,0,0,1,0,0,0,month_5,1,1,1625,1610.0
1370289240,0,Agenda Notes meets Calendar,Productivity,2018-05-28,2018-05-28,98.76,13,0,0,1,0,0,0,0,0,0,0,1,0,0,month_6,1,1,1655,1610.0
