ngram,frequency
"('go', 'back')",21
"('ipad', 'air')",21
"('stuff', 'like')",21
"('use', 'apple')",21
"('app', 'helps')",20
"('cant', 'use')",20
"('dont', 'get')",20
"('every', 'day')",20
"('feels', 'like')",20
"('freeform', 'best')",20
"('like', 'drawing')",20
"('looking', 'forward')",20
"('new', 'app')",20
"('would', 'better')",20
"('would', 'really')",20
"('app', 'app')",19
"('apple', 'please')",19
"('id', 'like')",19
"('im', 'trying')",19
"('love', 'idea')",19
"('seems', 'like')",19
"('useful', 'app')",19
"('across', 'devices')",18
"('app', 'even')",18
"('app', 'ive')",18
"('app', 'one')",18
"('dont', 'think')",18
"('draw', 'write')",18
"('hope', 'apple')",18
"('ipad', 'iphone')",18
"('like', 'apple')",18
"('like', 'make')",18
"('looks', 'like')",18
"('work', 'well')",18
"('app', 'im')",17
"('app', 'work')",17
"('app', 'works')",17
"('apple', 'app')",17
"('apple', 'devices')",17
"('definitely', 'recommend')",17
"('different', 'things')",17
"('dont', 'need')",17
"('dont', 'use')",17
"('features', 'would')",17
"('freeform', 'fun')",17
"('freeform', 'really')",17
"('give', 'stars')",17
"('really', 'enjoy')",17
"('think', 'freeform')",17
"('think', 'would')",17
"('tools', 'like')",17
"('use', 'time')",17
"('wan', 'na')",17
"('wont', 'let')",17
"('app', 'awesome')",16
"('app', 'store')",16
"('apple', 'pen')",16
"('apple', 'products')",16
"('cool', 'app')",16
"('create', 'folders')",16
"('dont', 'even')",16
"('features', 'like')",16
"('five', 'star')",16
"('good', 'drawing')",16
"('highly', 'recommend')",16
"('ios', 'update')",16
"('like', 'able')",16
"('long', 'time')",16
"('love', 'use')",16
"('one', 'note')",16
"('pretty', 'cool')",16
"('pretty', 'much')",16
"('really', 'recommend')",16
"('thing', 'ever')",16
"('time', 'try')",16
"('way', 'way')",16
"('add', 'feature')",15
"('app', 'crash')",15
"('app', 'first')",15
"('app', 'people')",15
"('app', 'perfect')",15
"('app', 'think')",15
"('app', 'wish')",15
"('better', 'drawing')",15
"('could', 'make')",15
"('crashes', 'lot')",15
"('digital', 'art')",15
"('doesnt', 'sync')",15
"('ever', 'used')",15
"('freeform', 'amazing')",15
"('fun', 'love')",15
"('good', 'idea')",15
"('great', 'tool')",15
"('great', 'way')",15
"('like', 'one')",15
"('love', 'see')",15
"('mind', 'map')",15
"('open', 'app')",15
"('overall', 'great')",15
"('really', 'nice')",15
"('something', 'else')",15
"('things', 'app')",15
"('would', 'helpful')",15
"('absolutely', 'love')",14
"('add', 'text')",14
"('amazing', 'love')",14
"('app', 'get')",14
"('app', 'lets')",14
"('app', 'many')",14
"('app', 'please')",14
"('app', 'used')",14
"('apple', 'apps')",14
"('boards', 'folders')",14
"('cant', 'delete')",14
"('cant', 'find')",14
"('cant', 'see')",14
"('cant', 'wait')",14
"('download', 'app')",14
"('drains', 'battery')",14
"('draw', 'whatever')",14
"('even', 'though')",14
"('fountain', 'pen')",14
"('get', 'rid')",14
"('gon', 'na')",14
"('good', 'job')",14
"('good', 'start')",14
"('great', 'drawing')",14
"('great', 'potential')",14
"('handwritten', 'notes')",14
"('icloud', 'sync')",14
"('im', 'happy')",14
"('ive', 'tried')",14
"('ive', 'used')",14
"('like', 'see')",14
"('love', 'free')",14
"('make', 'anything')",14
"('move', 'around')",14
"('please', 'help')",14
"('taking', 'app')",14
"('text', 'box')",14
"('thank', 'apple')",14
"('thank', 'making')",14
"('trying', 'use')",14
"('use', 'make')",14
"('wonderful', 'app')",14
"('works', 'well')",14
"('app', 'definitely')",13
"('app', 'pretty')",13
"('change', 'background')",13
"('could', 'better')",13
"('doesnt', 'even')",13
"('draw', 'something')",13
"('enjoy', 'app')",13
"('everything', 'else')",13
"('finger', 'tap')",13
"('free', 'app')",13
"('go', 'app')",13
"('im', 'glad')",13
"('iphone', 'pro')",13
"('let', 'us')",13
"('lot', 'potential')",13
"('love', 'game')",13
"('making', 'app')",13
"('many', 'different')",13
"('new', 'update')",13
"('one', 'best')",13
"('overall', 'good')",13
"('please', 'update')",13
"('really', 'need')",13
"('really', 'useful')",13
"('simple', 'use')",13
"('star', 'review')",13
"('sticky', 'note')",13
"('use', 'lot')",13
"('want', 'make')",13
"('want', 'use')",13
"('way', 'better')",13
"('would', 'use')",13
"('able', 'make')",12
"('add', 'folders')",12
"('also', 'great')",12
"('app', 'free')",12
"('app', 'need')",12
"('app', 'notes')",12
"('app', 'phone')",12
"('apple', 'product')",12
"('best', 'drawing')",12
"('better', 'could')",12
"('blending', 'tool')",12
"('brand', 'new')",12
"('copy', 'paste')",12
"('crashes', 'every')",12
"('download', 'download')",12
"('drawing', 'tools')",12
"('even', 'better')",12
"('every', 'minutes')",12
"('feature', 'would')",12
"('fill', 'tool')",12
"('first', 'time')",12
"('fun', 'easy')",12
"('get', 'better')",12
"('good', 'notes')",12
"('great', 'idea')",12
"('ive', 'ever')",12
"('like', 'like')",12
"('like', 'use')",12
"('look', 'like')",12
"('lot', 'work')",12
"('makes', 'feel')",12
"('many', 'bugs')",12
"('many', 'times')",12
"('mood', 'boards')",12
"('much', 'potential')",12
"('new', 'ipad')",12
"('organize', 'boards')",12
"('otherwise', 'great')",12
"('please', 'bring')",12
"('starts', 'lag')",12
"('thing', 'would')",12
"('use', 'ipad')",12
"('would', 'definitely')",12
"('also', 'use')",11
"('app', 'better')",11
"('app', 'cool')",11
"('app', 'drawing')",11
"('app', 'easy')",11
"('app', 'however')",11
"('app', 'makes')",11
"('app', 'nice')",11
"('app', 'stars')",11
"('app', 'started')",11
"('app', 'thank')",11
"('apple', 'users')",11
"('art', 'app')",11
"('background', 'color')",11
"('bring', 'back')",11
"('cant', 'share')",11
"('change', 'color')",11
"('concept', 'app')",11
"('creative', 'app')",11
"('didnt', 'know')",11
"('dont', 'understand')",11
"('draw', 'make')",11
"('every', 'single')",11
"('fix', 'soon')",11
"('freeform', 'like')",11
"('fun', 'play')",11
"('id', 'love')",11
"('im', 'going')",11
"('iphone', 'ipad')",11
"('like', 'using')",11
"('lot', 'fun')",11
"('love', 'able')",11
"('made', 'app')",11
"('make', 'better')",11
"('make', 'things')",11
"('mind', 'mapping')",11
"('notes', 'would')",11
"('one', 'app')",11
"('people', 'good')",11
"('please', 'please')",11
"('pro', 'max')",11
"('really', 'annoying')",11
"('share', 'board')",11
"('sync', 'icloud')",11
"('text', 'boxes')",11
"('thanks', 'apple')",11
"('use', 'notes')",11
"('want', 'draw')",11
"('would', 'amazing')",11
"('would', 'much')",11
"('zoom', 'zoom')",11
"('able', 'create')",10
"('able', 'use')",10
"('add', 'photos')",10
"('add', 'pictures')",10
"('also', 'like')",10
"('also', 'please')",10
"('also', 'would')",10
"('app', 'came')",10
"('app', 'didnt')",10
"('app', 'made')",10
"('app', 'open')",10
"('app', 'overall')",10
"('better', 'notes')",10
"('come', 'back')",10
"('draw', 'fun')",10
"('draw', 'stuff')",10
"('drawing', 'apps')",10
"('find', 'way')",10
"('fix', 'app')",10
"('freeform', 'awesome')",10
"('freeform', 'make')",10
"('friends', 'family')",10
"('great', 'making')",10
"('hand', 'writing')",10
"('idea', 'app')",10
"('ive', 'seen')",10
"('keep', 'track')",10
"('keeps', 'freezing')",10
"('lag', 'writing')",10
"('like', 'good')",10
"('like', 'lot')",10
"('like', 'much')",10
"('love', 'make')",10
"('love', 'new')",10
"('make', 'many')",10
"('make', 'notes')",10
"('many', 'apps')",10
"('many', 'features')",10
"('note', 'app')",10
"('notes', 'really')",10
"('notes', 'reminders')",10
"('overall', 'app')",10
"('pencil', 'ipad')",10
"('people', 'like')",10
"('please', 'apple')",10
"('really', 'bad')",10
"('really', 'hope')",10
"('really', 'slow')",10
"('really', 'want')",10
"('really', 'wish')",10
"('star', 'rating')",10
"('takes', 'forever')",10
"('tap', 'undo')",10
"('th', 'gen')",10
"('theres', 'lot')",10
"('think', 'could')",10
"('try', 'draw')",10
"('used', 'app')",10
"('waste', 'time')",10
"('whole', 'app')",10
"('wish', 'would')",10
"('work', 'app')",10
"('work', 'would')",10
"('works', 'great')",10
"('would', 'give')",10
"('would', 'say')",10
"('would', 'useful')",10
"('write', 'notes')",10
"('write', 'something')",10
"('writing', 'apple')",10
"('year', 'old')",10
"('add', 'option')",9
"('also', 'love')",9
"('app', 'able')",9
"('app', 'actually')",9
"('app', 'completely')",9
"('app', 'constantly')",9
"('app', 'create')",9
"('app', 'freeform')",9
"('app', 'freezes')",9
"('app', 'hope')",9
"('app', 'potential')",9
"('app', 'still')",9
"('app', 'super')",9
"('app', 'want')",9
"('app', 'way')",9
"('app', 'write')",9
"('cant', 'write')",9
"('crashing', 'every')",9
"('delete', 'app')",9
"('different', 'boards')",9
"('doesnt', 'let')",9
"('doesnt', 'really')",9
"('enjoy', 'using')",9
"('every', 'seconds')",9
"('everything', 'need')",9
"('fix', 'bug')",9
"('fix', 'issue')",9
"('fix', 'problem')",9
"('found', 'app')",9
"('free', 'draw')",9
"('freeform', 'board')",9
"('freeform', 'much')",9
"('get', 'back')",9
"('give', 'app')",9
"('give', 'us')",9
"('going', 'back')",9
"('got', 'app')",9
"('group', 'boards')",9
"('im', 'sorry')",9
"('im', 'working')",9
"('ipad', 'app')",9
"('ive', 'made')",9
"('lags', 'lot')",9
"('like', 'really')",9
"('like', 'would')",9
"('lot', 'things')",9
"('loved', 'app')",9
"('macbook', 'pro')",9
"('make', 'like')",9
"('make', 'sure')",9
"('many', 'options')",9
"('move', 'things')",9
"('multiple', 'times')",9
"('nd', 'gen')",9
"('need', 'add')",9
"('needs', 'work')",9
"('new', 'things')",9
"('nice', 'able')",9
"('notes', 'ipad')",9
"('one', 'place')",9
"('onto', 'phone')",9
"('organise', 'boards')",9
"('organize', 'notes')",9
"('perfect', 'app')",9
"('pls', 'fix')",9
"('really', 'easy')",9
"('showed', 'phone')",9
"('straight', 'line')",9
"('straight', 'lines')",9
"('super', 'laggy')",9
"('thank', 'reading')",9
"('thanks', 'app')",9
"('thing', 'wish')",9
"('think', 'good')",9
"('think', 'great')",9
"('time', 'app')",9
"('time', 'open')",9
"('time', 'use')",9
"('tools', 'use')",9
"('update', 'app')",9
"('use', 'draw')",9
"('user', 'friendly')",9
"('vision', 'board')",9
"('want', 'app')",9
"('would', 'cool')",9
"('would', 'even')",9
"('writing', 'notes')",9
"('writing', 'pencil')",9
"('ability', 'add')",8
"('able', 'add')",8
"('able', 'change')",8
"('add', 'layers')",8
"('add', 'new')",8
"('allow', 'us')",8
"('anything', 'app')",8
"('app', 'almost')",8
"('app', 'closes')",8
"('app', 'creative')",8
"('app', 'downloaded')",8
"('app', 'find')",8
"('app', 'gets')",8
"('app', 'helpful')",8
"('app', 'making')",8
"('app', 'thing')",8
"('app', 'using')",8
"('app', 'working')",8
"('apple', 'fix')",8
"('apple', 'needs')",8
"('apple', 'user')",8
"('apps', 'dont')",8
"('board', 'app')",8
"('boards', 'like')",8
"('cant', 'make')",8
"('come', 'apple')",8
"('crayon', 'tool')",8
"('dark', 'background')",8
"('delete', 'boards')",8
"('didnt', 'work')",8
"('difficult', 'use')",8
"('dont', 'really')",8
"('downloaded', 'app')",8
"('draw', 'like')",8
"('draw', 'love')",8
"('easier', 'use')",8
"('favorite', 'app')",8
"('find', 'app')",8
"('first', 'thought')",8
"('fix', 'asap')",8
"('force', 'closes')",8
"('four', 'stars')",8
"('get', 'draw')",8
"('gets', 'laggy')",8
"('good', 'get')",8
"('good', 'things')",8
"('good', 'use')",8
"('good', 'work')",8
"('great', 'love')",8
"('hard', 'work')",8
"('help', 'lot')",8
"('hope', 'youre')",8
"('icloud', 'turned')",8
"('im', 'able')",8
"('im', 'disappointed')",8
"('im', 'looking')",8
"('im', 'really')",8
"('im', 'writing')",8
"('ipad', 'gets')",8
"('ipad', 'mac')",8
"('iphone', 'app')",8
"('ive', 'already')",8
"('kinda', 'like')",8
"('know', 'app')",8
"('lasso', 'tool')",8
"('latest', 'update')",8
"('like', 'im')",8
"('like', 'shapes')",8
"('like', 'something')",8
"('like', 'writing')",8
"('lot', 'time')",8
"('love', 'making')",8
"('make', 'art')",8
"('make', 'sense')",8
"('make', 'something')",8
"('make', 'stuff')",8
"('make', 'whatever')",8
"('makes', 'easy')",8
"('making', 'notes')",8
"('mostly', 'use')",8
"('moving', 'objects')",8
"('need', 'draw')",8
"('notes', 'cant')",8
"('notes', 'drawing')",8
"('one', 'board')",8
"('one', 'day')",8
"('one', 'page')",8
"('open', 'board')",8
"('people', 'use')",8
"('performance', 'issues')",8
"('phone', 'update')",8
"('point', 'app')",8
"('pretty', 'nice')",8
"('real', 'time')",8
"('really', 'frustrating')",8
"('really', 'helpful')",8
"('really', 'really')",8
"('really', 'well')",8
"('selection', 'tool')",8
"('soon', 'possible')",8
"('spent', 'hours')",8
"('sync', 'devices')",8
"('sync', 'iphone')",8
"('taking', 'time')",8
"('things', 'dont')",8
"('things', 'make')",8
"('things', 'would')",8
"('totally', 'recommend')",8
"('trying', 'make')",8
"('u', 'get')",8
"('undo', 'button')",8
"('use', 'free')",8
"('use', 'love')",8
"('use', 'work')",8
"('want', 'able')",8
"('way', 'express')",8
"('way', 'make')",8
"('whenever', 'try')",8
"('work', 'like')",8
"('would', 'help')",8
"('would', 'rate')",8
"('would', 'suggest')",8
"('write', 'anything')",8
"('able', 'draw')",7
"('add', 'ability')",7
"('also', 'add')",7
"('also', 'app')",7
"('also', 'dont')",7
"('amazing', 'use')",7
"('another', 'app')",7
"('anyone', 'else')",7
"('anything', 'else')",7
"('anything', 'like')",7
"('app', 'called')",7
"('app', 'laggy')",7
"('app', 'since')",7
"('app', 'sometimes')",7
"('app', 'start')",7
"('app', 'suddenly')",7
"('app', 'wonderful')",7
"('appeared', 'phone')",7
"('apple', 'could')",7
"('apple', 'ecosystem')",7
"('apple', 'made')",7
"('apps', 'use')",7
"('back', 'old')",7
"('best', 'game')",7
"('cant', 'draw')",7
"('completely', 'different')",7
"('cool', 'things')",7
"('could', 'change')",7
"('could', 'fix')",7
"('create', 'anything')",7
"('dont', 'apple')",7
"('dont', 'recommend')",7
"('dont', 'see')",7
"('draw', 'app')",7
"('draw', 'freeform')",7
"('draw', 'really')",7
"('drawing', 'game')",7
"('easy', 'draw')",7
"('easy', 'way')",7
"('even', 'make')",7
"('even', 'write')",7
"('ever', 'seen')",7
"('ever', 'want')",7
"('expect', 'apple')",7
"('features', 'notes')",7
"('folders', 'tags')",7
"('freeform', 'also')",7
"('freeform', 'doesnt')",7
"('freeform', 'one')",7
"('freeform', 'would')",7
"('fun', 'like')",7
"('fun', 'make')",7
"('get', 'creative')",7
"('gets', 'fixed')",7
"('give', 'five')",7
"('good', 'could')",7
"('good', 'love')",7
"('good', 'luck')",7
"('good', 'people')",7
"('good', 'thing')",7
"('good', 'way')",7
"('great', 'use')",7
"('happy', 'app')",7
"('helps', 'lot')",7
"('helps', 'make')",7
"('hope', 'see')",7
"('issue', 'app')",7
"('ive', 'done')",7
"('ive', 'never')",7
"('kind', 'like')",7
"('know', 'im')",7
"('like', 'could')",7
"('literally', 'anything')",7
"('look', 'forward')",7
"('lot', 'bugs')",7
"('lots', 'things')",7
"('love', 'apple')",7
"('love', 'concept')",7
"('love', 'way')",7
"('mac', 'ipad')",7
"('mac', 'iphone')",7
"('make', 'collages')",7
"('make', 'folders')",7
"('make', 'new')",7
"('make', 'pictures')",7
"('make', 'text')",7
"('make', 'wallpapers')",7
"('makes', 'app')",7
"('many', 'ways')",7
"('move', 'objects')",7
"('much', 'app')",7
"('much', 'easier')",7
"('much', 'use')",7
"('na', 'use')",7
"('needs', 'better')",7
"('needs', 'fixed')",7
"('new', 'features')",7
"('new', 'system')",7
"('next', 'day')",7
"('next', 'update')",7
"('notes', 'folders')",7
"('notes', 'love')",7
"('one', 'device')",7
"('one', 'problem')",7
"('one', 'time')",7
"('options', 'like')",7
"('overall', 'pretty')",7
"('pen', 'options')",7
"('pen', 'pressure')",7
"('people', 'dont')",7
"('phone', 'dont')",7
"('play', 'around')",7
"('please', 'improve')",7
"('prime', 'time')",7
"('problem', 'app')",7
"('put', 'ideas')",7
"('put', 'pictures')",7
"('ready', 'prime')",7
"('recommend', 'using')",7
"('restart', 'app')",7
"('rotate', 'objects')",7
"('school', 'work')",7
"('see', 'app')",7
"('shapes', 'like')",7
"('snap', 'grid')",7
"('sometimes', 'app')",7
"('sometimes', 'doesnt')",7
"('star', 'app')",7
"('starts', 'lagging')",7
"('stop', 'using')",7
"('stuff', 'make')",7
"('super', 'fun')",7
"('sync', 'across')",7
"('take', 'note')",7
"('taking', 'apps')",7
"('thing', 'app')",7
"('things', 'around')",7
"('thought', 'would')",7
"('time', 'ive')",7
"('tool', 'doesnt')",7
"('try', 'app')",7
"('try', 'make')",7
"('trying', 'get')",7
"('turn', 'icloud')",7
"('u', 'add')",7
"('u', 'make')",7
"('update', 'ipad')",7
"('updated', 'ios')",7
"('updated', 'ipad')",7
"('use', 'apps')",7
"('use', 'get')",7
"('use', 'good')",7
"('use', 'making')",7
"('use', 'school')",7
"('use', 'would')",7
"('useless', 'app')",7
"('want', 'love')",7
"('way', 'organize')",7
"('whiteboard', 'app')",7
"('wont', 'able')",7
"('work', 'gone')",7
"('work', 'properly')",7
"('works', 'fine')",7
"('would', 'add')",7
"('would', 'expect')",7
"('would', 'get')",7
"('write', 'apple')",7
"('write', 'draw')",7
"('youre', 'enjoying')",7
"('able', 'save')",6
"('able', 'share')",6
"('add', 'dark')",6
"('add', 'different')",6
"('add', 'shapes')",6
"('add', 'something')",6
"('allows', 'draw')",6
"('almost', 'perfect')",6
"('also', 'able')",6
"('also', 'good')",6
"('also', 'needs')",6
"('also', 'really')",6
"('amazing', 'could')",6
"('amazing', 'like')",6
"('annoying', 'use')",6
"('another', 'device')",6
"('app', 'add')",6
"('app', 'already')",6
"('app', 'bugs')",6
"('app', 'download')",6
"('app', 'every')",6
"('app', 'feels')",6
"('app', 'go')",6
"('app', 'help')",6
"('app', 'installed')",6
"('app', 'iphone')",6
"('app', 'isnt')",6
"('app', 'lag')",6
"('app', 'lags')",6
"('app', 'little')",6
"('app', 'may')",6
"('app', 'new')",6
"('app', 'none')",6
"('app', 'nothing')",6
"('app', 'ok')",6
"('app', 'quite')",6
"('app', 'randomly')",6
"('app', 'simple')",6
"('app', 'starts')",6
"('app', 'take')",6
"('app', 'thanks')",6
"('app', 'u')",6
"('app', 'updated')",6
"('app', 'well')",6
"('apple', 'add')",6
"('apple', 'decided')",6
"('apple', 'id')",6
"('apple', 'make')",6
"('apple', 'released')",6
"('apple', 'support')",6
"('apps', 'apple')",6
"('apps', 'one')",6
"('auto', 'shape')",6
"('background', 'colour')",6
"('basic', 'features')",6
"('better', 'apple')",6
"('better', 'apps')",6
"('big', 'deal')",6
"('board', 'would')",6
"('boards', 'would')",6
"('bugs', 'app')",6
"('bugs', 'need')",6
"('cant', 'change')",6
"('cant', 'rotate')",6
"('cant', 'save')",6
"('cant', 'zoom')",6
"('close', 'app')",6
"('collaborate', 'others')",6
"('continue', 'use')",6
"('could', 'also')",6
"('could', 'draw')",6
"('could', 'get')",6
"('could', 'great')",6
"('could', 'please')",6
"('could', 'see')",6
"('create', 'folder')",6
"('didnt', 'ask')",6
"('didnt', 'download')",6
"('didnt', 'even')",6
"('doesnt', 'dark')",6
"('dont', 'work')",6
"('double', 'tap')",6
"('draw', 'color')",6
"('draw', 'draw')",6
"('drawing', 'like')",6
"('even', 'open')",6
"('even', 'work')",6
"('ever', 'made')",6
"('everything', 'great')",6
"('excellent', 'app')",6
"('extremely', 'laggy')",6
"('family', 'friends')",6
"('feature', 'app')",6
"('features', 'app')",6
"('features', 'missing')",6
"('feel', 'free')",6
"('folders', 'boards')",6
"('folders', 'organize')",6
"('form', 'amazing')",6
"('freeform', 'boards')",6
"('freeform', 'draw')",6
"('freeform', 'easy')",6
"('freeform', 'perfect')",6
"('freeform', 'thank')",6
"('fun', 'stuff')",6
"('fun', 'things')",6
"('function', 'like')",6
"('future', 'updates')",6
"('game', 'fun')",6
"('get', 'different')",6
"('get', 'free')",6
"('get', 'freeform')",6
"('get', 'make')",6
"('get', 'use')",6
"('give', 'star')",6
"('good', 'cant')",6
"('good', 'dont')",6
"('good', 'enough')",6
"('good', 'fun')",6
"('good', 'making')",6
"('great', 'able')",6
"('great', 'addition')",6
"('great', 'concept')",6
"('great', 'job')",6
"('great', 'start')",6
"('great', 'work')",6
"('handwritten', 'text')",6
"('heats', 'ipad')",6
"('highlighter', 'tool')",6
"('highly', 'recommended')",6
"('hope', 'add')",6
"('im', 'excited')",6
"('im', 'still')",6
"('intuitive', 'use')",6
"('ios', 'ipados')",6
"('isnt', 'even')",6
"('ive', 'looking')",6
"('ive', 'written')",6
"('jot', 'ideas')",6
"('keep', 'good')",6
"('latest', 'ios')",6
"('like', 'fact')",6
"('like', 'idea')",6
"('like', 'many')",6
"('like', 'never')",6
"('like', 'notability')",6
"('like', 'procreate')",6
"('like', 'said')",6
"('like', 'stuff')",6
"('lots', 'fun')",6
"('love', 'creative')",6
"('love', 'easy')",6
"('made', 'one')",6
"('make', 'easier')",6
"('make', 'good')",6
"('make', 'posters')",6
"('make', 'shapes')",6
"('makes', 'ipad')",6
"('making', 'mind')",6
"('maybe', 'add')",6
"('microsoft', 'whiteboard')",6
"('mode', 'would')",6
"('move', 'object')",6
"('much', 'like')",6
"('much', 'love')",6
"('near', 'future')",6
"('need', 'app')",6
"('needed', 'app')",6
"('needs', 'improvement')",6
"('never', 'downloaded')",6
"('new', 'feature')",6
"('new', 'one')",6
"('notes', 'also')",6
"('notes', 'however')",6
"('notes', 'make')",6
"('object', 'eraser')",6
"('one', 'favorite')",6
"('one', 'star')",6
"('open', 'file')",6
"('opened', 'app')",6
"('option', 'change')",6
"('organise', 'notes')",6
"('pen', 'paper')",6
"('pen', 'tool')",6
"('people', 'work')",6
"('phone', 'without')",6
"('pictures', 'make')",6
"('play', 'game')",6
"('please', 'allow')",6
"('please', 'thank')",6
"('random', 'things')",6
"('rate', 'app')",6
"('really', 'appreciate')",6
"('really', 'dont')",6
"('really', 'enjoyed')",6
"('really', 'helped')",6
"('really', 'laggy')",6
"('really', 'liked')",6
"('really', 'needs')",6
"('recommend', 'anyone')",6
"('recommend', 'freeform')",6
"('save', 'work')",6
"('select', 'multiple')",6
"('share', 'boards')",6
"('shared', 'boards')",6
"('sharing', 'feature')",6
"('spend', 'time')",6
"('stars', 'would')",6
"('stay', 'organized')",6
"('super', 'good')",6
"('sync', 'issues')",6
"('sync', 'properly')",6
"('take', 'pictures')",6
"('take', 'time')",6
"('takes', 'long')",6
"('th', 'generation')",6
"('thank', 'freeform')",6
"('thing', 'im')",6
"('think', 'might')",6
"('three', 'stars')",6
"('time', 'like')",6
"('try', 'export')",6
"('trying', 'share')",6
"('two', 'finger')",6
"('two', 'stars')",6
"('u', 'cant')",6
"('u', 'draw')",6
"('use', 'drawing')",6
"('use', 'every')",6
"('use', 'imagination')",6
"('use', 'many')",6
"('use', 'much')",6
"('use', 'really')",6
"('use', 'tools')",6
"('use', 'way')",6
"('user', 'experience')",6
"('via', 'icloud')",6
"('want', 'move')",6
"('wanted', 'use')",6
"('way', 'draw')",6
"('way', 'get')",6
"('way', 'want')",6
"('well', 'app')",6
"('went', 'back')",6
"('whats', 'point')",6
"('whenever', 'im')",6
"('white', 'board')",6
"('white', 'screen')",6
"('whoever', 'made')",6
"('whole', 'thing')",6
"('wish', 'app')",6
"('wish', 'features')",6
"('within', 'app')",6
"('work', 'apple')",6
"('working', 'something')",6
"('worst', 'app')",6
"('would', 'perfect')",6
"('would', 'still')",6
"('write', 'lot')",6
"('write', 'review')",6
"('youre', 'trying')",6
"('able', 'group')",5
"('able', 'organize')",5
"('able', 'rotate')",5
"('able', 'select')",5
"('able', 'write')",5
"('add', 'app')",5
"('add', 'features')",5
"('add', 'lot')",5
"('add', 'tools')",5
"('also', 'crashes')",5
"('also', 'need')",5
"('also', 'think')",5
"('also', 'useful')",5
"('also', 'wish')",5
"('amazing', 'im')",5
"('annoying', 'please')",5
"('another', 'thing')",5
"('app', 'absolutely')",5
"('app', 'always')",5
"('app', 'appeared')",5
"('app', 'art')",5
"('app', 'becomes')",5
"('app', 'close')",5
"('app', 'closed')",5
"('app', 'come')",5
"('app', 'except')",5
"('app', 'extremely')",5
"('app', 'far')",5
"('app', 'feel')",5
"('app', 'fine')",5
"('app', 'getting')",5
"('app', 'hard')",5
"('app', 'helped')",5
"('app', 'icon')",5
"('app', 'idea')",5
"('app', 'keep')",5
"('app', 'know')",5
"('app', 'lagging')",5
"('app', 'never')",5
"('app', 'often')",5
"('app', 'reason')",5
"('app', 'seems')",5
"('app', 'showed')",5
"('app', 'sync')",5
