app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,updates_per_month,function_updates_per_month,time_dummy_1,time_dummy_2,time_dummy_3,time_dummy_4,time_dummy_5,time_dummy_6,time_dummy_7,time_dummy_8,month_indicator,affected,after_entry,elapsed_avg_days,avg_age_days
604395964,0,12 WhiteBoards,Utilities,2013-02-23,2013-02-23,5.05,2,0,0,0,0,0,1,0,0,0,0,0,0,0,month_1,0,0,2571,2676.0
604395964,0,12 WhiteBoards,Utilities,2013-02-23,2013-02-23,5.05,2,0,0,0,0,0,0,1,0,0,0,0,0,0,month_2,0,0,2601,2676.0
604395964,0,12 WhiteBoards,Utilities,2013-02-23,2013-02-23,5.05,2,0,0,0,0,0,0,0,1,0,0,0,0,0,month_3,0,0,2631,2676.0
604395964,0,12 WhiteBoards,Utilities,2013-02-23,2013-02-23,5.05,2,0,0,0,0,0,0,0,0,1,0,0,0,0,month_4,0,0,2661,2676.0
604395964,0,12 WhiteBoards,Utilities,2013-02-23,2013-02-23,5.05,2,0,0,0,0,0,0,0,0,0,1,0,0,0,month_5,0,1,2691,2676.0
604395964,0,12 WhiteBoards,Utilities,2013-02-23,2013-02-23,5.05,2,0,0,0,0,0,0,0,0,0,0,1,0,0,month_6,0,1,2721,2676.0
604395964,0,12 WhiteBoards,Utilities,2013-02-23,2013-02-23,5.05,2,0,0,0,0,0,0,0,0,0,0,0,1,0,month_7,0,1,2751,2676.0
604395964,0,12 WhiteBoards,Utilities,2013-02-23,2013-02-23,5.05,2,0,0,0,0,0,0,0,0,0,0,0,0,1,month_8,0,1,2781,2676.0
1370289240,0,Agenda Notes meets Calendar,Productivity,2018-05-28,2018-05-28,98.76,13,0,0,1,3,0,1,0,0,0,0,0,0,0,month_1,0,0,650,755.0
1370289240,0,Agenda Notes meets Calendar,Productivity,2018-05-28,2018-05-28,98.76,13,0,0,1,2,0,0,1,0,0,0,0,0,0,month_2,0,0,680,755.0
1370289240,0,Agenda Notes meets Calendar,Productivity,2018-05-28,2018-05-28,98.76,13,0,0,1,0,0,0,0,1,0,0,0,0,0,month_3,0,0,710,755.0
1370289240,0,Agenda Notes meets Calendar,Productivity,2018-05-28,2018-05-28,98.76,13,0,0,1,4,0,0,0,0,1,0,0,0,0,month_4,0,0,740,755.0
1370289240,0,Agenda Notes meets Calendar,Productivity,2018-05-28,2018-05-28,98.76,13,0,0,1,2,0,0,0,0,0,1,0,0,0,month_5,0,1,770,755.0
1370289240,0,Agenda Notes meets Calendar,Productivity,2018-05-28,2018-05-28,98.76,13,0,0,1,0,0,0,0,0,0,0,1,0,0,month_6,0,1,800,755.0
1370289240,0,Agenda Notes meets Calendar,Productivity,2018-05-28,2018-05-28,98.76,13,0,0,1,1,0,0,0,0,0,0,0,1,0,month_7,0,1,830,755.0
1370289240,0,Agenda Notes meets Calendar,Productivity,2018-05-28,2018-05-28,98.76,13,0,0,1,0,0,0,0,0,0,0,0,0,1,month_8,0,1,860,755.0
943284575,0,Allo Canvas Docs and Notes,Productivity,2015-01-08,2015-01-08,70.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,month_1,0,0,1887,1992.0
943284575,0,Allo Canvas Docs and Notes,Productivity,2015-01-08,2015-01-08,70.7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,month_2,0,0,1917,1992.0
943284575,0,Allo Canvas Docs and Notes,Productivity,2015-01-08,2015-01-08,70.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,month_3,0,0,1947,1992.0
943284575,0,Allo Canvas Docs and Notes,Productivity,2015-01-08,2015-01-08,70.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,month_4,0,0,1977,1992.0
943284575,0,Allo Canvas Docs and Notes,Productivity,2015-01-08,2015-01-08,70.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,month_5,0,1,2007,1992.0
943284575,0,Allo Canvas Docs and Notes,Productivity,2015-01-08,2015-01-08,70.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,month_6,0,1,2037,1992.0
943284575,0,Allo Canvas Docs and Notes,Productivity,2015-01-08,2015-01-08,70.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,month_7,0,1,2067,1992.0
943284575,0,Allo Canvas Docs and Notes,Productivity,2015-01-08,2015-01-08,70.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,month_8,0,1,2097,1992.0
1436769674,1000800000006196,Amplenote,Productivity,2019-08-31,2019-07-23,35.92,1,1,0,1,2,0,1,0,0,0,0,0,0,0,month_1,0,0,230,335.0
1436769674,1000800000006196,Amplenote,Productivity,2019-08-31,2019-07-23,35.92,1,1,0,1,1,0,0,1,0,0,0,0,0,0,month_2,0,0,260,335.0
1436769674,1000800000006196,Amplenote,Productivity,2019-08-31,2019-07-23,35.92,1,1,0,1,2,0,0,0,1,0,0,0,0,0,month_3,0,0,290,335.0
1436769674,1000800000006196,Amplenote,Productivity,2019-08-31,2019-07-23,35.92,1,1,0,1,3,0,0,0,0,1,0,0,0,0,month_4,0,0,320,335.0
1436769674,1000800000006196,Amplenote,Productivity,2019-08-31,2019-07-23,35.92,1,1,0,1,0,0,0,0,0,0,1,0,0,0,month_5,0,1,350,335.0
1436769674,1000800000006196,Amplenote,Productivity,2019-08-31,2019-07-23,35.92,1,1,0,1,3,0,0,0,0,0,0,1,0,0,month_6,0,1,380,335.0
1436769674,1000800000006196,Amplenote,Productivity,2019-08-31,2019-07-23,35.92,1,1,0,1,2,0,0,0,0,0,0,0,1,0,month_7,0,1,410,335.0
1436769674,1000800000006196,Amplenote,Productivity,2019-08-31,2019-07-23,35.92,1,1,0,1,3,0,0,0,0,0,0,0,0,1,month_8,0,1,440,335.0
770930267,1000800000129482,Ayoa Mind Mapping,Productivity,2013-12-12,2013-12-12,114.44,1,1,0,1,1,0,1,0,0,0,0,0,0,0,month_1,0,0,2281,2386.0
770930267,1000800000129482,Ayoa Mind Mapping,Productivity,2013-12-12,2013-12-12,114.44,1,1,0,1,2,0,0,1,0,0,0,0,0,0,month_2,0,0,2311,2386.0
770930267,1000800000129482,Ayoa Mind Mapping,Productivity,2013-12-12,2013-12-12,114.44,1,1,0,1,2,0,0,0,1,0,0,0,0,0,month_3,0,0,2341,2386.0
770930267,1000800000129482,Ayoa Mind Mapping,Productivity,2013-12-12,2013-12-12,114.44,1,1,0,1,1,0,0,0,0,1,0,0,0,0,month_4,0,0,2371,2386.0
770930267,1000800000129482,Ayoa Mind Mapping,Productivity,2013-12-12,2013-12-12,114.44,1,1,0,1,3,0,0,0,0,0,1,0,0,0,month_5,0,1,2401,2386.0
770930267,1000800000129482,Ayoa Mind Mapping,Productivity,2013-12-12,2013-12-12,114.44,1,1,0,1,2,0,0,0,0,0,0,1,0,0,month_6,0,1,2431,2386.0
770930267,1000800000129482,Ayoa Mind Mapping,Productivity,2013-12-12,2013-12-12,114.44,1,1,0,1,2,0,0,0,0,0,0,0,1,0,month_7,0,1,2461,2386.0
770930267,1000800000129482,Ayoa Mind Mapping,Productivity,2013-12-12,2013-12-12,114.44,1,1,0,1,1,0,0,0,0,0,0,0,0,1,month_8,0,1,2491,2386.0
1286819864,1000800000105966,Blackboard by Boogie Board,Productivity,2017-09-20,2017-09-20,85.22,3,1,0,0,0,0,1,0,0,0,0,0,0,0,month_1,0,0,901,1006.0
1286819864,1000800000105966,Blackboard by Boogie Board,Productivity,2017-09-20,2017-09-20,85.22,3,1,0,0,0,0,0,1,0,0,0,0,0,0,month_2,0,0,931,1006.0
1286819864,1000800000105966,Blackboard by Boogie Board,Productivity,2017-09-20,2017-09-20,85.22,3,1,0,0,0,0,0,0,1,0,0,0,0,0,month_3,0,0,961,1006.0
1286819864,1000800000105966,Blackboard by Boogie Board,Productivity,2017-09-20,2017-09-20,85.22,3,1,0,0,0,0,0,0,0,1,0,0,0,0,month_4,0,0,991,1006.0
1286819864,1000800000105966,Blackboard by Boogie Board,Productivity,2017-09-20,2017-09-20,85.22,3,1,0,0,0,0,0,0,0,0,1,0,0,0,month_5,0,1,1021,1006.0
1286819864,1000800000105966,Blackboard by Boogie Board,Productivity,2017-09-20,2017-09-20,85.22,3,1,0,0,1,0,0,0,0,0,0,1,0,0,month_6,0,1,1051,1006.0
1286819864,1000800000105966,Blackboard by Boogie Board,Productivity,2017-09-20,2017-09-20,85.22,3,1,0,0,0,0,0,0,0,0,0,0,1,0,month_7,0,1,1081,1006.0
1286819864,1000800000105966,Blackboard by Boogie Board,Productivity,2017-09-20,2017-09-20,85.22,3,1,0,0,1,0,0,0,0,0,0,0,0,1,month_8,0,1,1111,1006.0
1481732301,0,Blankbook Paper Note,Productivity,2019-12-15,2019-12-15,42.98,21,0,0,1,6,0,1,0,0,0,0,0,0,0,month_1,0,0,85,190.0
1481732301,0,Blankbook Paper Note,Productivity,2019-12-15,2019-12-15,42.98,21,0,0,1,2,0,0,1,0,0,0,0,0,0,month_2,0,0,115,190.0
1481732301,0,Blankbook Paper Note,Productivity,2019-12-15,2019-12-15,42.98,21,0,0,1,7,0,0,0,1,0,0,0,0,0,month_3,0,0,145,190.0
1481732301,0,Blankbook Paper Note,Productivity,2019-12-15,2019-12-15,42.98,21,0,0,1,8,0,0,0,0,1,0,0,0,0,month_4,0,0,175,190.0
1481732301,0,Blankbook Paper Note,Productivity,2019-12-15,2019-12-15,42.98,21,0,0,1,0,0,0,0,0,0,1,0,0,0,month_5,0,1,205,190.0
1481732301,0,Blankbook Paper Note,Productivity,2019-12-15,2019-12-15,42.98,21,0,0,1,0,0,0,0,0,0,0,1,0,0,month_6,0,1,235,190.0
1481732301,0,Blankbook Paper Note,Productivity,2019-12-15,2019-12-15,42.98,21,0,0,1,0,0,0,0,0,0,0,0,1,0,month_7,0,1,265,190.0
1481732301,0,Blankbook Paper Note,Productivity,2019-12-15,2019-12-15,42.98,21,0,0,1,0,0,0,0,0,0,0,0,0,1,month_8,0,1,295,190.0
1491913803,0,Blue Sketch Handwritten note,Productivity,2019-12-18,2019-12-18,11.79,2,0,0,1,4,0,1,0,0,0,0,0,0,0,month_1,0,0,81,186.0
1491913803,0,Blue Sketch Handwritten note,Productivity,2019-12-18,2019-12-18,11.79,2,0,0,1,2,0,0,1,0,0,0,0,0,0,month_2,0,0,111,186.0
1491913803,0,Blue Sketch Handwritten note,Productivity,2019-12-18,2019-12-18,11.79,2,0,0,1,5,0,0,0,1,0,0,0,0,0,month_3,0,0,141,186.0
1491913803,0,Blue Sketch Handwritten note,Productivity,2019-12-18,2019-12-18,11.79,2,0,0,1,0,0,0,0,0,1,0,0,0,0,month_4,0,0,171,186.0
1491913803,0,Blue Sketch Handwritten note,Productivity,2019-12-18,2019-12-18,11.79,2,0,0,1,1,0,0,0,0,0,1,0,0,0,month_5,0,1,201,186.0
1491913803,0,Blue Sketch Handwritten note,Productivity,2019-12-18,2019-12-18,11.79,2,0,0,1,1,0,0,0,0,0,0,1,0,0,month_6,0,1,231,186.0
1491913803,0,Blue Sketch Handwritten note,Productivity,2019-12-18,2019-12-18,11.79,2,0,0,1,0,0,0,0,0,0,0,0,1,0,month_7,0,1,261,186.0
1491913803,0,Blue Sketch Handwritten note,Productivity,2019-12-18,2019-12-18,11.79,2,0,0,1,1,0,0,0,0,0,0,0,0,1,month_8,0,1,291,186.0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,0,0,1,0,0,0,0,0,0,0,month_1,0,0,508,613.0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,0,0,0,1,0,0,0,0,0,0,month_2,0,0,538,613.0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,0,0,0,0,1,0,0,0,0,0,month_3,0,0,568,613.0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,0,0,0,0,0,1,0,0,0,0,month_4,0,0,598,613.0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,0,0,0,0,0,0,1,0,0,0,month_5,0,1,628,613.0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,0,0,0,0,0,0,0,1,0,0,month_6,0,1,658,613.0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,0,0,0,0,0,0,0,0,1,0,month_7,0,1,688,613.0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,2,0,0,0,0,0,0,0,0,1,month_8,0,1,718,613.0
1185384863,0,Brush Canvas color draw boards,Education,2016-12-13,2016-12-13,11.62,2,0,0,1,0,0,1,0,0,0,0,0,0,0,month_1,0,0,1182,1287.0
1185384863,0,Brush Canvas color draw boards,Education,2016-12-13,2016-12-13,11.62,2,0,0,1,0,0,0,1,0,0,0,0,0,0,month_2,0,0,1212,1287.0
1185384863,0,Brush Canvas color draw boards,Education,2016-12-13,2016-12-13,11.62,2,0,0,1,0,0,0,0,1,0,0,0,0,0,month_3,0,0,1242,1287.0
1185384863,0,Brush Canvas color draw boards,Education,2016-12-13,2016-12-13,11.62,2,0,0,1,0,0,0,0,0,1,0,0,0,0,month_4,0,0,1272,1287.0
1185384863,0,Brush Canvas color draw boards,Education,2016-12-13,2016-12-13,11.62,2,0,0,1,0,0,0,0,0,0,1,0,0,0,month_5,0,1,1302,1287.0
1185384863,0,Brush Canvas color draw boards,Education,2016-12-13,2016-12-13,11.62,2,0,0,1,0,0,0,0,0,0,0,1,0,0,month_6,0,1,1332,1287.0
1185384863,0,Brush Canvas color draw boards,Education,2016-12-13,2016-12-13,11.62,2,0,0,1,0,0,0,0,0,0,0,0,1,0,month_7,0,1,1362,1287.0
1185384863,0,Brush Canvas color draw boards,Education,2016-12-13,2016-12-13,11.62,2,0,0,1,0,0,0,0,0,0,0,0,0,1,month_8,0,1,1392,1287.0
1177258838,0,Canvas drawing art paint draw,Reference,2016-11-18,2016-11-18,11.66,2,0,0,1,0,0,1,0,0,0,0,0,0,0,month_1,0,0,1207,1312.0
1177258838,0,Canvas drawing art paint draw,Reference,2016-11-18,2016-11-18,11.66,2,0,0,1,0,0,0,1,0,0,0,0,0,0,month_2,0,0,1237,1312.0
1177258838,0,Canvas drawing art paint draw,Reference,2016-11-18,2016-11-18,11.66,2,0,0,1,0,0,0,0,1,0,0,0,0,0,month_3,0,0,1267,1312.0
1177258838,0,Canvas drawing art paint draw,Reference,2016-11-18,2016-11-18,11.66,2,0,0,1,0,0,0,0,0,1,0,0,0,0,month_4,0,0,1297,1312.0
1177258838,0,Canvas drawing art paint draw,Reference,2016-11-18,2016-11-18,11.66,2,0,0,1,0,0,0,0,0,0,1,0,0,0,month_5,0,1,1327,1312.0
1177258838,0,Canvas drawing art paint draw,Reference,2016-11-18,2016-11-18,11.66,2,0,0,1,0,0,0,0,0,0,0,1,0,0,month_6,0,1,1357,1312.0
1177258838,0,Canvas drawing art paint draw,Reference,2016-11-18,2016-11-18,11.66,2,0,0,1,0,0,0,0,0,0,0,0,1,0,month_7,0,1,1387,1312.0
1177258838,0,Canvas drawing art paint draw,Reference,2016-11-18,2016-11-18,11.66,2,0,0,1,0,0,0,0,0,0,0,0,0,1,month_8,0,1,1417,1312.0
1440424240,0,Canvas SketchBook Pro,Entertainment,2018-10-31,2018-10-30,220.81,1,0,0,1,0,0,1,0,0,0,0,0,0,0,month_1,0,0,496,601.0
1440424240,0,Canvas SketchBook Pro,Entertainment,2018-10-31,2018-10-30,220.81,1,0,0,1,0,0,0,1,0,0,0,0,0,0,month_2,0,0,526,601.0
1440424240,0,Canvas SketchBook Pro,Entertainment,2018-10-31,2018-10-30,220.81,1,0,0,1,0,0,0,0,1,0,0,0,0,0,month_3,0,0,556,601.0
1440424240,0,Canvas SketchBook Pro,Entertainment,2018-10-31,2018-10-30,220.81,1,0,0,1,0,0,0,0,0,1,0,0,0,0,month_4,0,0,586,601.0
1440424240,0,Canvas SketchBook Pro,Entertainment,2018-10-31,2018-10-30,220.81,1,0,0,1,0,0,0,0,0,0,1,0,0,0,month_5,0,1,616,601.0
1440424240,0,Canvas SketchBook Pro,Entertainment,2018-10-31,2018-10-30,220.81,1,0,0,1,0,0,0,0,0,0,0,1,0,0,month_6,0,1,646,601.0
1440424240,0,Canvas SketchBook Pro,Entertainment,2018-10-31,2018-10-30,220.81,1,0,0,1,0,0,0,0,0,0,0,0,1,0,month_7,0,1,676,601.0
1440424240,0,Canvas SketchBook Pro,Entertainment,2018-10-31,2018-10-30,220.81,1,0,0,1,0,0,0,0,0,0,0,0,0,1,month_8,0,1,706,601.0
956811074,1000600000512531,Carbo Digital Notebook,Productivity,2015-05-21,2015-05-21,35.93,13,1,0,1,0,0,1,0,0,0,0,0,0,0,month_1,0,0,1754,1859.0
956811074,1000600000512531,Carbo Digital Notebook,Productivity,2015-05-21,2015-05-21,35.93,13,1,0,1,0,0,0,1,0,0,0,0,0,0,month_2,0,0,1784,1859.0
956811074,1000600000512531,Carbo Digital Notebook,Productivity,2015-05-21,2015-05-21,35.93,13,1,0,1,0,0,0,0,1,0,0,0,0,0,month_3,0,0,1814,1859.0
956811074,1000600000512531,Carbo Digital Notebook,Productivity,2015-05-21,2015-05-21,35.93,13,1,0,1,1,0,0,0,0,1,0,0,0,0,month_4,0,0,1844,1859.0
956811074,1000600000512531,Carbo Digital Notebook,Productivity,2015-05-21,2015-05-21,35.93,13,1,0,1,0,0,0,0,0,0,1,0,0,0,month_5,0,1,1874,1859.0
956811074,1000600000512531,Carbo Digital Notebook,Productivity,2015-05-21,2015-05-21,35.93,13,1,0,1,0,0,0,0,0,0,0,1,0,0,month_6,0,1,1904,1859.0
956811074,1000600000512531,Carbo Digital Notebook,Productivity,2015-05-21,2015-05-21,35.93,13,1,0,1,0,0,0,0,0,0,0,0,1,0,month_7,0,1,1934,1859.0
956811074,1000600000512531,Carbo Digital Notebook,Productivity,2015-05-21,2015-05-21,35.93,13,1,0,1,0,0,0,0,0,0,0,0,0,1,month_8,0,1,1964,1859.0
1187423011,0,Coggle,Productivity,2017-06-13,2017-06-13,67.62,1,0,0,0,0,0,1,0,0,0,0,0,0,0,month_1,0,0,1000,1105.0
1187423011,0,Coggle,Productivity,2017-06-13,2017-06-13,67.62,1,0,0,0,0,0,0,1,0,0,0,0,0,0,month_2,0,0,1030,1105.0
1187423011,0,Coggle,Productivity,2017-06-13,2017-06-13,67.62,1,0,0,0,0,0,0,0,1,0,0,0,0,0,month_3,0,0,1060,1105.0
1187423011,0,Coggle,Productivity,2017-06-13,2017-06-13,67.62,1,0,0,0,1,0,0,0,0,1,0,0,0,0,month_4,0,0,1090,1105.0
1187423011,0,Coggle,Productivity,2017-06-13,2017-06-13,67.62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,month_5,0,1,1120,1105.0
1187423011,0,Coggle,Productivity,2017-06-13,2017-06-13,67.62,1,0,0,0,0,0,0,0,0,0,0,1,0,0,month_6,0,1,1150,1105.0
1187423011,0,Coggle,Productivity,2017-06-13,2017-06-13,67.62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,month_7,0,1,1180,1105.0
1187423011,0,Coggle,Productivity,2017-06-13,2017-06-13,67.62,1,0,0,0,0,0,0,0,0,0,0,0,0,1,month_8,0,1,1210,1105.0
560586497,1000600000439407,Concepts,Graphics & Design,2012-10-06,2012-10-06,165.58,12,1,0,1,0,0,1,0,0,0,0,0,0,0,month_1,0,0,2727,2832.0
560586497,1000600000439407,Concepts,Graphics & Design,2012-10-06,2012-10-06,165.58,12,1,0,1,1,0,0,1,0,0,0,0,0,0,month_2,0,0,2757,2832.0
560586497,1000600000439407,Concepts,Graphics & Design,2012-10-06,2012-10-06,165.58,12,1,0,1,0,0,0,0,1,0,0,0,0,0,month_3,0,0,2787,2832.0
560586497,1000600000439407,Concepts,Graphics & Design,2012-10-06,2012-10-06,165.58,12,1,0,1,1,0,0,0,0,1,0,0,0,0,month_4,0,0,2817,2832.0
560586497,1000600000439407,Concepts,Graphics & Design,2012-10-06,2012-10-06,165.58,12,1,0,1,2,0,0,0,0,0,1,0,0,0,month_5,0,1,2847,2832.0
560586497,1000600000439407,Concepts,Graphics & Design,2012-10-06,2012-10-06,165.58,12,1,0,1,2,0,0,0,0,0,0,1,0,0,month_6,0,1,2877,2832.0
560586497,1000600000439407,Concepts,Graphics & Design,2012-10-06,2012-10-06,165.58,12,1,0,1,1,0,0,0,0,0,0,0,1,0,month_7,0,1,2907,2832.0
560586497,1000600000439407,Concepts,Graphics & Design,2012-10-06,2012-10-06,165.58,12,1,0,1,2,0,0,0,0,0,0,0,0,1,month_8,0,1,2937,2832.0
1437141637,0,Diamond Diary Notes With Lock,Productivity,2018-11-14,2018-11-14,62.84,1,0,0,1,0,0,1,0,0,0,0,0,0,0,month_1,0,0,481,586.0
1437141637,0,Diamond Diary Notes With Lock,Productivity,2018-11-14,2018-11-14,62.84,1,0,0,1,0,0,0,1,0,0,0,0,0,0,month_2,0,0,511,586.0
1437141637,0,Diamond Diary Notes With Lock,Productivity,2018-11-14,2018-11-14,62.84,1,0,0,1,0,0,0,0,1,0,0,0,0,0,month_3,0,0,541,586.0
1437141637,0,Diamond Diary Notes With Lock,Productivity,2018-11-14,2018-11-14,62.84,1,0,0,1,0,0,0,0,0,1,0,0,0,0,month_4,0,0,571,586.0
1437141637,0,Diamond Diary Notes With Lock,Productivity,2018-11-14,2018-11-14,62.84,1,0,0,1,1,0,0,0,0,0,1,0,0,0,month_5,0,1,601,586.0
1437141637,0,Diamond Diary Notes With Lock,Productivity,2018-11-14,2018-11-14,62.84,1,0,0,1,0,0,0,0,0,0,0,1,0,0,month_6,0,1,631,586.0
1437141637,0,Diamond Diary Notes With Lock,Productivity,2018-11-14,2018-11-14,62.84,1,0,0,1,1,0,0,0,0,0,0,0,1,0,month_7,0,1,661,586.0
1437141637,0,Diamond Diary Notes With Lock,Productivity,2018-11-14,2018-11-14,62.84,1,0,0,1,0,0,0,0,0,0,0,0,0,1,month_8,0,1,691,586.0
1252208166,0,Diary With Password,Productivity,2017-06-26,2017-06-26,12.28,29,0,0,1,1,0,1,0,0,0,0,0,0,0,month_1,0,0,987,1092.0
1252208166,0,Diary With Password,Productivity,2017-06-26,2017-06-26,12.28,29,0,0,1,1,0,0,1,0,0,0,0,0,0,month_2,0,0,1017,1092.0
