app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,updates_per_month,function_updates_per_month,time_dummy_1,time_dummy_2,time_dummy_3,time_dummy_4,time_dummy_5,time_dummy_6,time_dummy_7,time_dummy_8,month_indicator,affected,after_entry,elapsed_avg_days,avg_age_days
916195181,0,1967 Retro Filters Effects,Photo and Video,2014-09-18,2014-09-18,185.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,month_1,0,0,3220,3325.0
916195181,0,1967 Retro Filters Effects,Photo and Video,2014-09-18,2014-09-18,185.5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,month_2,0,0,3250,3325.0
916195181,0,1967 Retro Filters Effects,Photo and Video,2014-09-18,2014-09-18,185.5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,month_3,0,0,3280,3325.0
916195181,0,1967 Retro Filters Effects,Photo and Video,2014-09-18,2014-09-18,185.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,month_4,0,0,3310,3325.0
916195181,0,1967 Retro Filters Effects,Photo and Video,2014-09-18,2014-09-18,185.5,1,0,0,1,1,0,0,0,0,0,1,0,0,0,month_5,0,1,3340,3325.0
916195181,0,1967 Retro Filters Effects,Photo and Video,2014-09-18,2014-09-18,185.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,month_6,0,1,3370,3325.0
916195181,0,1967 Retro Filters Effects,Photo and Video,2014-09-18,2014-09-18,185.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,month_7,0,1,3400,3325.0
916195181,0,1967 Retro Filters Effects,Photo and Video,2014-09-18,2014-09-18,185.5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,month_8,0,1,3430,3325.0
1450480287,1000600000784947,1998 Cam Vintage Camera,Photo and Video,2019-01-31,2019-01-31,127.59,8,1,0,1,0,0,1,0,0,0,0,0,0,0,month_1,0,0,1624,1729.0
1450480287,1000600000784947,1998 Cam Vintage Camera,Photo and Video,2019-01-31,2019-01-31,127.59,8,1,0,1,0,0,0,1,0,0,0,0,0,0,month_2,0,0,1654,1729.0
1450480287,1000600000784947,1998 Cam Vintage Camera,Photo and Video,2019-01-31,2019-01-31,127.59,8,1,0,1,0,0,0,0,1,0,0,0,0,0,month_3,0,0,1684,1729.0
1450480287,1000600000784947,1998 Cam Vintage Camera,Photo and Video,2019-01-31,2019-01-31,127.59,8,1,0,1,0,0,0,0,0,1,0,0,0,0,month_4,0,0,1714,1729.0
1450480287,1000600000784947,1998 Cam Vintage Camera,Photo and Video,2019-01-31,2019-01-31,127.59,8,1,0,1,0,0,0,0,0,0,1,0,0,0,month_5,0,1,1744,1729.0
1450480287,1000600000784947,1998 Cam Vintage Camera,Photo and Video,2019-01-31,2019-01-31,127.59,8,1,0,1,1,0,0,0,0,0,0,1,0,0,month_6,0,1,1774,1729.0
1450480287,1000600000784947,1998 Cam Vintage Camera,Photo and Video,2019-01-31,2019-01-31,127.59,8,1,0,1,0,0,0,0,0,0,0,0,1,0,month_7,0,1,1804,1729.0
1450480287,1000600000784947,1998 Cam Vintage Camera,Photo and Video,2019-01-31,2019-01-31,127.59,8,1,0,1,1,0,0,0,0,0,0,0,0,1,month_8,0,1,1834,1729.0
1341136787,1000800000135934,24FPS Aesthetic Video Effects,Photo and Video,2019-06-02,2019-06-02,109.75,16,1,0,1,0,0,1,0,0,0,0,0,0,0,month_1,0,0,1501,1606.0
1341136787,1000800000135934,24FPS Aesthetic Video Effects,Photo and Video,2019-06-02,2019-06-02,109.75,16,1,0,1,0,0,0,1,0,0,0,0,0,0,month_2,0,0,1531,1606.0
1341136787,1000800000135934,24FPS Aesthetic Video Effects,Photo and Video,2019-06-02,2019-06-02,109.75,16,1,0,1,0,0,0,0,1,0,0,0,0,0,month_3,0,0,1561,1606.0
1341136787,1000800000135934,24FPS Aesthetic Video Effects,Photo and Video,2019-06-02,2019-06-02,109.75,16,1,0,1,0,0,0,0,0,1,0,0,0,0,month_4,0,0,1591,1606.0
1341136787,1000800000135934,24FPS Aesthetic Video Effects,Photo and Video,2019-06-02,2019-06-02,109.75,16,1,0,1,0,0,0,0,0,0,1,0,0,0,month_5,0,1,1621,1606.0
1341136787,1000800000135934,24FPS Aesthetic Video Effects,Photo and Video,2019-06-02,2019-06-02,109.75,16,1,0,1,0,0,0,0,0,0,0,1,0,0,month_6,0,1,1651,1606.0
1341136787,1000800000135934,24FPS Aesthetic Video Effects,Photo and Video,2019-06-02,2019-06-02,109.75,16,1,0,1,0,0,0,0,0,0,0,0,1,0,month_7,0,1,1681,1606.0
1341136787,1000800000135934,24FPS Aesthetic Video Effects,Photo and Video,2019-06-02,2019-06-02,109.75,16,1,0,1,0,0,0,0,0,0,0,0,0,1,month_8,0,1,1711,1606.0
968591710,1000600000529402,ACDSee Pro,Photo and Video,2015-12-15,2015-12-15,95.22,10,1,1,0,0,0,1,0,0,0,0,0,0,0,month_1,0,0,2767,2872.0
968591710,1000600000529402,ACDSee Pro,Photo and Video,2015-12-15,2015-12-15,95.22,10,1,1,0,0,0,0,1,0,0,0,0,0,0,month_2,0,0,2797,2872.0
968591710,1000600000529402,ACDSee Pro,Photo and Video,2015-12-15,2015-12-15,95.22,10,1,1,0,0,0,0,0,1,0,0,0,0,0,month_3,0,0,2827,2872.0
968591710,1000600000529402,ACDSee Pro,Photo and Video,2015-12-15,2015-12-15,95.22,10,1,1,0,0,0,0,0,0,1,0,0,0,0,month_4,0,0,2857,2872.0
968591710,1000600000529402,ACDSee Pro,Photo and Video,2015-12-15,2015-12-15,95.22,10,1,1,0,0,0,0,0,0,0,1,0,0,0,month_5,0,1,2887,2872.0
968591710,1000600000529402,ACDSee Pro,Photo and Video,2015-12-15,2015-12-15,95.22,10,1,1,0,0,0,0,0,0,0,0,1,0,0,month_6,0,1,2917,2872.0
968591710,1000600000529402,ACDSee Pro,Photo and Video,2015-12-15,2015-12-15,95.22,10,1,1,0,0,0,0,0,0,0,0,0,1,0,month_7,0,1,2947,2872.0
968591710,1000600000529402,ACDSee Pro,Photo and Video,2015-12-15,2015-12-15,95.22,10,1,1,0,0,0,0,0,0,0,0,0,0,1,month_8,0,1,2977,2872.0
1072337393,0,Add Music to Video cut editor,Photo and Video,2016-01-21,2016-01-21,136.38,10,0,0,1,1,0,1,0,0,0,0,0,0,0,month_1,0,0,2730,2835.0
1072337393,0,Add Music to Video cut editor,Photo and Video,2016-01-21,2016-01-21,136.38,10,0,0,1,2,0,0,1,0,0,0,0,0,0,month_2,0,0,2760,2835.0
1072337393,0,Add Music to Video cut editor,Photo and Video,2016-01-21,2016-01-21,136.38,10,0,0,1,0,0,0,0,1,0,0,0,0,0,month_3,0,0,2790,2835.0
1072337393,0,Add Music to Video cut editor,Photo and Video,2016-01-21,2016-01-21,136.38,10,0,0,1,0,0,0,0,0,1,0,0,0,0,month_4,0,0,2820,2835.0
1072337393,0,Add Music to Video cut editor,Photo and Video,2016-01-21,2016-01-21,136.38,10,0,0,1,0,0,0,0,0,0,1,0,0,0,month_5,0,1,2850,2835.0
1072337393,0,Add Music to Video cut editor,Photo and Video,2016-01-21,2016-01-21,136.38,10,0,0,1,1,0,0,0,0,0,0,1,0,0,month_6,0,1,2880,2835.0
1072337393,0,Add Music to Video cut editor,Photo and Video,2016-01-21,2016-01-21,136.38,10,0,0,1,1,0,0,0,0,0,0,0,1,0,month_7,0,1,2910,2835.0
