app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,updates_per_month,function_updates_per_month,time_dummy_1,time_dummy_2,time_dummy_3,time_dummy_4,time_dummy_5,time_dummy_6,time_dummy_7,time_dummy_8,month_indicator,affected,after_entry,elapsed_avg_days,avg_age_days
493913166,1000600000439003,NoteLedge Mood Board Notes,Productivity,2012-01-17,2012-01-17,448.48,11,1,0,1,0,0,1,0,0,0,0,0,0,0,month_1,0,0,2974,3079.0
493913166,1000600000439003,NoteLedge Mood Board Notes,Productivity,2012-01-17,2012-01-17,448.48,11,1,0,1,0,0,0,1,0,0,0,0,0,0,month_2,0,0,3004,3079.0
493913166,1000600000439003,NoteLedge Mood Board Notes,Productivity,2012-01-17,2012-01-17,448.48,11,1,0,1,3,0,0,0,1,0,0,0,0,0,month_3,0,0,3034,3079.0
493913166,1000600000439003,NoteLedge Mood Board Notes,Productivity,2012-01-17,2012-01-17,448.48,11,1,0,1,1,0,0,0,0,1,0,0,0,0,month_4,0,0,3064,3079.0
493913166,1000600000439003,NoteLedge Mood Board Notes,Productivity,2012-01-17,2012-01-17,448.48,11,1,0,1,0,0,0,0,0,0,1,0,0,0,month_5,0,1,3094,3079.0
493913166,1000600000439003,NoteLedge Mood Board Notes,Productivity,2012-01-17,2012-01-17,448.48,11,1,0,1,0,0,0,0,0,0,0,1,0,0,month_6,0,1,3124,3079.0
493913166,1000600000439003,NoteLedge Mood Board Notes,Productivity,2012-01-17,2012-01-17,448.48,11,1,0,1,0,0,0,0,0,0,0,0,1,0,month_7,0,1,3154,3079.0
493913166,1000600000439003,NoteLedge Mood Board Notes,Productivity,2012-01-17,2012-01-17,448.48,11,1,0,1,0,0,0,0,0,0,0,0,0,1,month_8,0,1,3184,3079.0
