app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,app_version,app_version_date,release_note
1620294170,0,CamTranslate App,Productivity,2022-04-22,2022-04-22,26.9,1,0,0,0,1.0,2022-04-22,
