app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,updates_per_month,function_updates_per_month,time_dummy_1,time_dummy_2,time_dummy_3,time_dummy_4,time_dummy_5,time_dummy_6,time_dummy_7,time_dummy_8,month_indicator,affected,after_entry,elapsed_avg_days,avg_age_days,app_unique,month_unique,log_avg_age_days,log_updates_per_month,log_elapsed_avg_days
1318382054,0,Aloe Bud,Health and Fitness,2018-04-25,2018-04-25,20.07,1,0,0,1,0,0,0,0,1,0,0,0,0,0,month_3,1,0,1965,2010.0,1318382054,month_3,7.605890001053122,0.0,7.583247524303362
1318382054,0,Aloe Bud,Health and Fitness,2018-04-25,2018-04-25,20.07,1,0,0,1,1,0,0,0,0,1,0,0,0,0,month_4,1,0,1995,2010.0,1318382054,month_4,7.605890001053122,0.693147,7.598399329323964
1318382054,0,Aloe Bud,Health and Fitness,2018-04-25,2018-04-25,20.07,1,0,0,1,1,0,0,0,0,0,1,0,0,0,month_5,1,1,2025,2010.0,1318382054,month_5,7.605890001053122,0.693147,7.613324979540639
1318382054,0,Aloe Bud,Health and Fitness,2018-04-25,2018-04-25,20.07,1,0,0,1,0,0,0,0,0,0,0,1,0,0,month_6,1,1,2055,2010.0,1318382054,month_6,7.605890001053122,0.0,7.628031126930335
1318382054,0,Aloe Bud,Health and Fitness,2018-04-25,2018-04-25,20.07,1,0,0,1,0,0,0,0,0,0,0,0,1,0,month_7,1,1,2085,2010.0,1318382054,month_7,7.605890001053122,0.0,7.642524134232902
1318382054,0,Aloe Bud,Health and Fitness,2018-04-25,2018-04-25,20.07,1,0,0,1,0,0,0,0,0,0,0,0,0,1,month_8,1,1,2115,2010.0,1318382054,month_8,7.605890001053122,0.0,7.656810091480378
1561514228,1000800000217210,Answers Diary Mood Tracker,Health and Fitness,2021-04-07,2021-04-07,33.05,3,1,0,1,0,0,1,0,0,0,0,0,0,0,month_1,1,0,826,931.0,1561514228,month_1,6.836259277277067,0.0,6.716594773520978
1561514228,1000800000217210,Answers Diary Mood Tracker,Health and Fitness,2021-04-07,2021-04-07,33.05,3,1,0,1,2,0,0,1,0,0,0,0,0,0,month_2,1,0,856,931.0,1561514228,month_2,6.836259277277067,1.098612,6.752270376141742
1561514228,1000800000217210,Answers Diary Mood Tracker,Health and Fitness,2021-04-07,2021-04-07,33.05,3,1,0,1,0,0,0,0,1,0,0,0,0,0,month_3,1,0,886,931.0,1561514228,month_3,6.836259277277067,0.0,6.786716950605081
1561514228,1000800000217210,Answers Diary Mood Tracker,Health and Fitness,2021-04-07,2021-04-07,33.05,3,1,0,1,0,0,0,0,0,1,0,0,0,0,month_4,1,0,916,931.0,1561514228,month_4,6.836259277277067,0.0,6.82001636467413
