app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,app_description
1435027474,0,Emolog Diary Mood Tracker,Lifestyle,2019-09-25,2019-09-25,71.58,13,0,0,1,
