app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,updates_per_month,function_updates_per_month,time_dummy_1,time_dummy_2,time_dummy_3,time_dummy_4,time_dummy_5,time_dummy_6,time_dummy_7,time_dummy_8,month_indicator,affected,after_entry,elapsed_avg_days,avg_age_days
587823548,1000600000003994,1 Second Everyday Diary,Photo and Video,2013-01-09,2013-01-09,375.79,1,1,0,1,0,0,1,0,0,0,0,0,0,0,month_1,0,0,3476,3581.0
587823548,1000600000003994,1 Second Everyday Diary,Photo and Video,2013-01-09,2013-01-09,375.79,1,1,0,1,2,0,0,1,0,0,0,0,0,0,month_2,0,0,3506,3581.0
587823548,1000600000003994,1 Second Everyday Diary,Photo and Video,2013-01-09,2013-01-09,375.79,1,1,0,1,2,0,0,0,1,0,0,0,0,0,month_3,0,0,3536,3581.0
587823548,1000600000003994,1 Second Everyday Diary,Photo and Video,2013-01-09,2013-01-09,375.79,1,1,0,1,1,0,0,0,0,1,0,0,0,0,month_4,0,0,3566,3581.0
587823548,1000600000003994,1 Second Everyday Diary,Photo and Video,2013-01-09,2013-01-09,375.79,1,1,0,1,2,0,0,0,0,0,1,0,0,0,month_5,0,1,3596,3581.0
587823548,1000600000003994,1 Second Everyday Diary,Photo and Video,2013-01-09,2013-01-09,375.79,1,1,0,1,3,0,0,0,0,0,0,1,0,0,month_6,0,1,3626,3581.0
587823548,1000600000003994,1 Second Everyday Diary,Photo and Video,2013-01-09,2013-01-09,375.79,1,1,0,1,4,0,0,0,0,0,0,0,1,0,month_7,0,1,3656,3581.0
587823548,1000600000003994,1 Second Everyday Diary,Photo and Video,2013-01-09,2013-01-09,375.79,1,1,0,1,2,0,0,0,0,0,0,0,0,1,month_8,0,1,3686,3581.0
1212999482,0,3 Good Things self care diary,Health and Fitness,2018-10-27,2018-10-26,33.32,1,0,0,1,0,0,1,0,0,0,0,0,0,0,month_1,0,0,1355,1460.0
1212999482,0,3 Good Things self care diary,Health and Fitness,2018-10-27,2018-10-26,33.32,1,0,0,1,0,0,0,1,0,0,0,0,0,0,month_2,0,0,1385,1460.0
1212999482,0,3 Good Things self care diary,Health and Fitness,2018-10-27,2018-10-26,33.32,1,0,0,1,0,0,0,0,1,0,0,0,0,0,month_3,0,0,1415,1460.0
